#NSGA2
popsize 50
maxGen 200
numVar 8
numObj 2
numCons 7
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	13.6063
firstFrontCount	1
frontCount	50
avgEvalTime	0.270766
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.39014	0.386212	0.631648	0.732223	0.01244	0.201592	0.318468	0.452002	232.004	5.85591	0	0	0	0	0	0	0	
0.374235	0.535765	0.635054	0.720678	0	0.31556	0.448597	0.476374	236.026	9.09381	0	0	0	0	0	0	0	
0.429158	0.496108	0.733692	0.77569	0.0538963	0.324747	0.572197	0.619189	237.449	9.78614	0	0	0	0	0	0	0	



#Generation 22 / 200
currentGen	22
evaluateCount	1100
totalTime	290.604
firstFrontCount	1
frontCount	39
avgEvalTime	0.272858
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.44784	0.45601	0.497115	0.564069	0.101721	0.24466	0.415847	0.663992	233.313	10.989	0	0	0	0	0	0	0	
0.518362	0.461788	0.526258	0.581344	0.195983	0.39311	0.457183	0.489596	234.817	17.5541	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.327236	0.333605	0.476374	235.593	12.564	0	0	0	0	0	0	0	
0.372117	0.460057	0.497115	0.564069	0.101721	0.307357	0.438306	0.580138	229.225	8.4829	0	0	0	0	0	0	0	
0.388794	0.431194	0.560952	0.584103	0.138435	0.413702	0.485887	0.75522	232.356	7.24293	0	0	0	0	0	0	0	
0.47196	0.549202	0.63396	0.675483	0.194857	0.401549	0.448597	0.496915	236.047	13.3572	0	0	0	0	0	0	0	
0.47698	0.586836	0.635054	0.685894	0.0986656	0.330201	0.448597	0.476374	232.711	8.64271	0	0	0	0	0	0	0	
0.47698	0.532276	0.635054	0.720678	0	0.316765	0.448597	0.476374	234.957	7.85035	0	0	0	0	0	0	0	
0.475456	0.455102	0.63679	0.708008	0.0404939	0.437752	0.512388	0.523609	233.284	6.97935	0	0	0	0	0	0	0	
0.45303	0.455102	0.63679	0.708008	0.0518498	0.437752	0.512388	0.523609	232.358	7.39551	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.671335	0.0125905	0.39311	0.448597	0.522073	234.556	9.56986	0	0	0	0	0	0	0	
0.40965	0.461788	0.526258	0.672203	0.0892825	0.39311	0.448597	0.522073	234.759	10.778	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.67237	0.0987688	0.39311	0.448597	0.522073	231.868	6.50029	0	0	0	0	0	0	0	
0.553155	0.455102	0.531923	0.719311	0.0639865	0.448878	0.490125	0.551348	228.843	7.5722	0	0	0	0	0	0	0	
0.40965	0.463114	0.674637	0.672203	0.0804114	0.39311	0.420522	0.522073	230.734	6.14308	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.693129	0.215981	0.323098	0.497537	0.60266	235.606	9.20874	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.326814	0.233628	0.636051	235.664	15.321	0	0	0	0	0	0	0	
0.388794	0.527279	0.568153	0.683469	0.232623	0.413702	0.485887	0.75522	232.83	5.655	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	233.377	7.8718	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	231.645	6.42407	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.181503	0.440926	0.490125	0.502746	233.316	9.02407	0	0	0	0	0	0	0	
0.478041	0.463367	0.719711	0.705385	0.185988	0.429083	0.387331	0.630503	237.332	8.9191	0	0	0	0	0	0	0	
0.380681	0.460057	0.63843	0.67953	0.101721	0.319845	0.438306	0.599779	235.973	7.32343	0	0	0	0	0	0	0	
0.380681	0.460057	0.637396	0.67953	0.165893	0.319845	0.438306	0.599779	234.205	6.24876	0	0	0	0	0	0	0	
0.404432	0.460057	0.528444	0.706064	0.106145	0.322536	0.406133	0.516793	233.007	6.72997	0	0	0	0	0	0	0	
0.454011	0.450397	0.656727	0.724789	0.0639865	0.452488	0.490125	0.461189	234.899	7.52091	0	0	0	0	0	0	0	
0.370156	0.461563	0.644417	0.674615	0.0616645	0.413702	0.448597	0.496915	236.839	7.5493	0	0	0	0	0	0	0	
0.429158	0.474949	0.733692	0.707615	0.0797139	0.289606	0.473184	0.619189	232.008	8.26042	0	0	0	0	0	0	0	
0.370156	0.461805	0.632926	0.675483	0.0139988	0.413702	0.448597	0.496915	234.056	6.82193	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	233.632	6.15153	0	0	0	0	0	0	0	
0.370156	0.461805	0.644417	0.675483	0.129442	0.413702	0.448597	0.496915	238.759	12.3328	0	0	0	0	0	0	0	
0.370156	0.549202	0.632926	0.675483	0.259029	0.401549	0.448597	0.496915	237.621	7.52754	0	0	0	0	0	0	0	
0.370156	0.47192	0.628965	0.675483	0.259029	0.401549	0.448597	0.77964	230.122	5.78464	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	228.045	5.23254	0	0	0	0	0	0	0	
0.370156	0.52912	0.632926	0.675483	0.0139988	0.278468	0.448597	0.496915	238.105	11.3797	0	0	0	0	0	0	0	
0.370156	0.370141	0.654806	0.675483	0.0139988	0.413702	0.418007	0.496915	230.79	5.51667	0	0	0	0	0	0	0	
0.443105	0.55152	0.723942	0.748505	0.215981	0.323098	0.474321	0.60266	231.643	5.86242	0	0	0	0	0	0	0	
0.402495	0.496985	0.632267	0.711663	0.138435	0.429176	0.442351	0.49898	233.411	6.59153	0	0	0	0	0	0	0	
0.39714	0.455102	0.63679	0.708008	0.0639865	0.437752	0.512388	0.536988	234.587	6.56845	0	0	0	0	0	0	0	
0.39714	0.455102	0.63679	0.708008	0.0639865	0.493167	0.512388	0.542873	234.572	7.53317	0	0	0	0	0	0	0	
0.40965	0.425949	0.620665	0.723067	0.0125905	0.39311	0.448597	0.522073	237.716	8.06395	0	0	0	0	0	0	0	
0.40965	0.456591	0.483664	0.723553	0.0125905	0.390321	0.411286	0.522073	233.845	8.33723	0	0	0	0	0	0	0	
0.396771	0.620363	0.632267	0.711663	0.138435	0.300147	0.442351	0.554625	233.386	5.84652	0	0	0	0	0	0	0	
0.402317	0.463367	0.684904	0.718029	0.185988	0.29536	0.387331	0.619331	237.194	7.7837	0	0	0	0	0	0	0	
0.40965	0.456591	0.483664	0.725647	0.0125905	0.390321	0.476272	0.522073	233.793	7.71072	0	0	0	0	0	0	0	
0.370156	0.549202	0.632926	0.687856	0.259029	0.401549	0.448597	0.496915	232.48	5.85693	0	0	0	0	0	0	0	
0.402495	0.496985	0.632267	0.711663	0	0.455086	0.442351	0.490375	231.104	6.71301	0	0	0	0	0	0	0	
0.39046	0.474949	0.706083	0.707615	0.140677	0.322889	0.511631	0.506654	233.285	6.17548	0	0	0	0	0	0	0	
0.39714	0.449696	0.582804	0.719311	0.0639865	0.436394	0.490125	0.502746	233.244	11.051	0	0	0	0	0	0	0	
0.39714	0.449696	0.582804	0.719311	0.0639865	0.436394	0.490125	0.502746	231.982	6.26797	0	0	0	0	0	0	0	



#Generation 23 / 200
currentGen	23
evaluateCount	1150
totalTime	304.449
firstFrontCount	1
frontCount	36
avgEvalTime	0.273637
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.44784	0.45601	0.497115	0.564069	0.101721	0.24466	0.415847	0.663992	233.313	10.989	0	0	0	0	0	0	0	
0.518362	0.461788	0.526258	0.581344	0.195983	0.39311	0.457183	0.489596	234.817	17.5541	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.327236	0.333605	0.476374	235.593	12.564	0	0	0	0	0	0	0	
0.372117	0.460057	0.497115	0.564069	0.101721	0.307357	0.438306	0.580138	229.225	8.4829	0	0	0	0	0	0	0	
0.388794	0.431194	0.560952	0.584103	0.138435	0.413702	0.485887	0.75522	232.356	7.24293	0	0	0	0	0	0	0	
0.47196	0.549202	0.63396	0.675483	0.194857	0.401549	0.448597	0.496915	236.047	13.3572	0	0	0	0	0	0	0	
0.47698	0.586836	0.635054	0.685894	0.0986656	0.330201	0.448597	0.476374	232.711	8.64271	0	0	0	0	0	0	0	
0.388794	0.617493	0.582134	0.584103	0.138435	0.413702	0.584284	0.75522	233.152	8.04665	0	0	0	0	0	0	0	
0.47698	0.532276	0.635054	0.720678	0	0.316765	0.448597	0.476374	234.957	7.85035	0	0	0	0	0	0	0	
0.475456	0.455102	0.63679	0.708008	0.0404939	0.437752	0.512388	0.523609	233.284	6.97935	0	0	0	0	0	0	0	
0.45303	0.455102	0.63679	0.708008	0.0518498	0.437752	0.512388	0.523609	232.358	7.39551	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.671335	0.0125905	0.39311	0.448597	0.522073	234.556	9.56986	0	0	0	0	0	0	0	
0.40965	0.461788	0.526258	0.672203	0.0892825	0.39311	0.448597	0.522073	234.759	10.778	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.67237	0.0987688	0.39311	0.448597	0.522073	231.868	6.50029	0	0	0	0	0	0	0	
0.553155	0.455102	0.531923	0.719311	0.0639865	0.448878	0.490125	0.551348	228.843	7.5722	0	0	0	0	0	0	0	
0.40965	0.463114	0.674637	0.672203	0.0804114	0.39311	0.420522	0.522073	230.734	6.14308	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.693129	0.215981	0.323098	0.497537	0.60266	235.606	9.20874	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.326814	0.233628	0.636051	235.664	15.321	0	0	0	0	0	0	0	
0.429158	0.474949	0.537019	0.710855	0.161576	0.289606	0.500361	0.653641	232.072	6.65895	0	0	0	0	0	0	0	
0.422654	0.471362	0.63679	0.708008	0.0518498	0.437752	0.512388	0.521937	234.538	7.47109	0	0	0	0	0	0	0	
0.422053	0.455102	0.63679	0.708008	0.0639865	0.437752	0.496884	0.536988	235.813	8.60997	0	0	0	0	0	0	0	
0.481753	0.461302	0.66699	0.748505	0.215981	0.323098	0.473037	0.477732	234.403	7.61728	0	0	0	0	0	0	0	
0.420534	0.455102	0.52335	0.710584	0.181503	0.440926	0.487578	0.621522	233.729	7.01574	0	0	0	0	0	0	0	
0.388794	0.527279	0.568153	0.683469	0.232623	0.413702	0.485887	0.75522	232.83	5.655	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	233.377	7.8718	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	231.645	6.42407	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.181503	0.440926	0.490125	0.502746	233.316	9.02407	0	0	0	0	0	0	0	
0.478041	0.463367	0.719711	0.705385	0.185988	0.429083	0.387331	0.630503	237.332	8.9191	0	0	0	0	0	0	0	
0.380681	0.460057	0.63843	0.67953	0.101721	0.319845	0.438306	0.599779	235.973	7.32343	0	0	0	0	0	0	0	
0.380681	0.460057	0.637396	0.67953	0.165893	0.319845	0.438306	0.599779	234.205	6.24876	0	0	0	0	0	0	0	
0.380681	0.460057	0.566907	0.67953	0.101721	0.319845	0.439778	0.599779	236.384	7.67553	0	0	0	0	0	0	0	
0.380681	0.460057	0.509129	0.67953	0.101721	0.319845	0.44542	0.599779	235.464	7.92211	0	0	0	0	0	0	0	
0.404432	0.460057	0.528444	0.706064	0.106145	0.322536	0.406133	0.516793	233.007	6.72997	0	0	0	0	0	0	0	
0.404432	0.460487	0.526003	0.706064	0.0432594	0.322536	0.406133	0.516793	232.763	7.62214	0	0	0	0	0	0	0	
0.454011	0.450397	0.656727	0.724789	0.0639865	0.452488	0.490125	0.461189	234.899	7.52091	0	0	0	0	0	0	0	
0.370156	0.461563	0.644417	0.674615	0.0616645	0.413702	0.448597	0.496915	236.839	7.5493	0	0	0	0	0	0	0	
0.429158	0.474949	0.733692	0.707615	0.0797139	0.289606	0.473184	0.619189	232.008	8.26042	0	0	0	0	0	0	0	
0.370156	0.461805	0.632926	0.675483	0.0139988	0.413702	0.448597	0.496915	234.056	6.82193	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	233.632	6.15153	0	0	0	0	0	0	0	
0.370156	0.461805	0.644417	0.675483	0.129442	0.413702	0.448597	0.496915	238.759	12.3328	0	0	0	0	0	0	0	
0.370156	0.549202	0.632926	0.675483	0.259029	0.401549	0.448597	0.496915	237.621	7.52754	0	0	0	0	0	0	0	
0.370156	0.47192	0.628965	0.675483	0.259029	0.401549	0.448597	0.77964	230.122	5.78464	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	228.045	5.23254	0	0	0	0	0	0	0	
0.370156	0.52912	0.632926	0.675483	0.0139988	0.278468	0.448597	0.496915	238.105	11.3797	0	0	0	0	0	0	0	
0.370156	0.370141	0.654806	0.675483	0.0139988	0.413702	0.418007	0.496915	230.79	5.51667	0	0	0	0	0	0	0	
0.370156	0.370141	0.654806	0.675483	0.0139988	0.413702	0.418007	0.496915	232.997	7.92048	0	0	0	0	0	0	0	
0.443105	0.55152	0.723942	0.748505	0.215981	0.323098	0.474321	0.60266	231.643	5.86242	0	0	0	0	0	0	0	
0.402495	0.496985	0.632267	0.711663	0.138435	0.429176	0.442351	0.49898	233.411	6.59153	0	0	0	0	0	0	0	
0.39714	0.455102	0.63679	0.708008	0.0639865	0.437752	0.512388	0.536988	234.587	6.56845	0	0	0	0	0	0	0	
0.39714	0.455102	0.63679	0.708008	0.0639865	0.493167	0.512388	0.542873	234.572	7.53317	0	0	0	0	0	0	0	



#Generation 24 / 200
currentGen	24
evaluateCount	1200
totalTime	318.028
firstFrontCount	1
frontCount	36
avgEvalTime	0.26725
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.44784	0.442061	0.497115	0.5447	0.0851401	0.276922	0.415847	0.525971	233.241	12.2081	0	0	0	0	0	0	0	
0.44784	0.45601	0.497115	0.564069	0.101721	0.24466	0.415847	0.663992	233.313	10.989	0	0	0	0	0	0	0	
0.518362	0.461788	0.526258	0.581344	0.195983	0.39311	0.457183	0.489596	234.817	17.5541	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.327236	0.333605	0.476374	235.593	12.564	0	0	0	0	0	0	0	
0.372117	0.460057	0.497115	0.564069	0.101721	0.307357	0.438306	0.580138	229.225	8.4829	0	0	0	0	0	0	0	
0.388794	0.431194	0.560952	0.584103	0.138435	0.413702	0.485887	0.75522	232.356	7.24293	0	0	0	0	0	0	0	
0.47196	0.549202	0.63396	0.675483	0.194857	0.401549	0.448597	0.496915	236.047	13.3572	0	0	0	0	0	0	0	
0.47698	0.586836	0.635054	0.685894	0.0986656	0.330201	0.448597	0.476374	232.711	8.64271	0	0	0	0	0	0	0	
0.388794	0.617493	0.582134	0.584103	0.138435	0.413702	0.584284	0.75522	233.152	8.04665	0	0	0	0	0	0	0	
0.454011	0.450397	0.556746	0.66205	0.0639865	0.452488	0.490125	0.461189	235.384	13.4274	0	0	0	0	0	0	0	
0.47698	0.532276	0.635054	0.720678	0	0.316765	0.448597	0.476374	234.957	7.85035	0	0	0	0	0	0	0	
0.475456	0.455102	0.63679	0.708008	0.0404939	0.437752	0.512388	0.523609	233.284	6.97935	0	0	0	0	0	0	0	
0.45303	0.455102	0.63679	0.708008	0.0518498	0.437752	0.512388	0.523609	232.358	7.39551	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.671335	0.0125905	0.39311	0.448597	0.522073	234.556	9.56986	0	0	0	0	0	0	0	
0.40965	0.461788	0.526258	0.672203	0.0892825	0.39311	0.448597	0.522073	234.759	10.778	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.67237	0.0987688	0.39311	0.448597	0.522073	231.868	6.50029	0	0	0	0	0	0	0	
0.553155	0.455102	0.531923	0.719311	0.0639865	0.448878	0.490125	0.551348	228.843	7.5722	0	0	0	0	0	0	0	
0.40965	0.463114	0.674637	0.672203	0.0804114	0.39311	0.420522	0.522073	230.734	6.14308	0	0	0	0	0	0	0	
0.439849	0.455102	0.52335	0.705494	0.181503	0.440926	0.487578	0.621522	231.452	6.91844	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.693129	0.215981	0.323098	0.497537	0.60266	235.606	9.20874	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.64998	0.215981	0.39824	0.497151	0.60266	234.083	8.046	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.326814	0.233628	0.636051	235.664	15.321	0	0	0	0	0	0	0	
0.429158	0.474949	0.537019	0.710855	0.161576	0.289606	0.500361	0.653641	232.072	6.65895	0	0	0	0	0	0	0	
0.422654	0.471362	0.63679	0.708008	0.0518498	0.437752	0.512388	0.521937	234.538	7.47109	0	0	0	0	0	0	0	
0.422053	0.455102	0.63679	0.708008	0.0639865	0.437752	0.496884	0.536988	235.813	8.60997	0	0	0	0	0	0	0	
0.481753	0.461302	0.66699	0.748505	0.215981	0.323098	0.473037	0.477732	234.403	7.61728	0	0	0	0	0	0	0	
0.420534	0.455102	0.52335	0.710584	0.181503	0.440926	0.487578	0.621522	233.729	7.01574	0	0	0	0	0	0	0	
0.388794	0.527279	0.568153	0.683469	0.232623	0.413702	0.485887	0.75522	232.83	5.655	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	233.377	7.8718	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	231.645	6.42407	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.181503	0.440926	0.490125	0.502746	233.316	9.02407	0	0	0	0	0	0	0	
0.478041	0.463367	0.719711	0.705385	0.185988	0.429083	0.387331	0.630503	237.332	8.9191	0	0	0	0	0	0	0	
0.380681	0.460057	0.63843	0.67953	0.101721	0.319845	0.438306	0.599779	235.973	7.32343	0	0	0	0	0	0	0	
0.380681	0.460057	0.637396	0.67953	0.165893	0.319845	0.438306	0.599779	234.205	6.24876	0	0	0	0	0	0	0	
0.380681	0.460057	0.566907	0.67953	0.101721	0.319845	0.439778	0.599779	236.384	7.67553	0	0	0	0	0	0	0	
0.380681	0.460057	0.509129	0.67953	0.101721	0.319845	0.44542	0.599779	235.464	7.92211	0	0	0	0	0	0	0	
0.404432	0.460057	0.528444	0.706064	0.106145	0.322536	0.406133	0.516793	233.007	6.72997	0	0	0	0	0	0	0	
0.404432	0.460487	0.526003	0.706064	0.0432594	0.322536	0.406133	0.516793	232.763	7.62214	0	0	0	0	0	0	0	
0.454011	0.450397	0.656727	0.724789	0.0639865	0.452488	0.490125	0.461189	234.899	7.52091	0	0	0	0	0	0	0	
0.370156	0.461563	0.644417	0.674615	0.0616645	0.413702	0.448597	0.496915	236.839	7.5493	0	0	0	0	0	0	0	
0.429158	0.474949	0.733692	0.707615	0.0797139	0.289606	0.473184	0.619189	232.008	8.26042	0	0	0	0	0	0	0	
0.370156	0.461805	0.632926	0.675483	0.0139988	0.413702	0.448597	0.496915	234.056	6.82193	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	233.632	6.15153	0	0	0	0	0	0	0	
0.370156	0.461805	0.644417	0.675483	0.129442	0.413702	0.448597	0.496915	238.759	12.3328	0	0	0	0	0	0	0	
0.370156	0.549202	0.632926	0.675483	0.259029	0.401549	0.448597	0.496915	237.621	7.52754	0	0	0	0	0	0	0	
0.370156	0.47192	0.628965	0.675483	0.259029	0.401549	0.448597	0.77964	230.122	5.78464	0	0	0	0	0	0	0	
0.370156	0.461805	0.632267	0.675483	0.138435	0.413702	0.448597	0.496915	228.045	5.23254	0	0	0	0	0	0	0	
0.370156	0.52912	0.632926	0.675483	0.0139988	0.278468	0.448597	0.496915	238.105	11.3797	0	0	0	0	0	0	0	
0.370156	0.515389	0.644417	0.675483	0.0687909	0.413702	0.448597	0.496915	230.447	4.83621	0	0	0	0	0	0	0	
0.370156	0.370141	0.654806	0.675483	0.0139988	0.413702	0.418007	0.496915	232.997	7.92048	0	0	0	0	0	0	0	



#Generation 25 / 200
currentGen	25
evaluateCount	1250
totalTime	331.3
firstFrontCount	1
frontCount	38
avgEvalTime	0.262008
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.44784	0.442061	0.497115	0.5447	0.0851401	0.276922	0.415847	0.525971	233.241	12.2081	0	0	0	0	0	0	0	
0.44784	0.45601	0.497115	0.564069	0.101721	0.24466	0.415847	0.663992	233.313	10.989	0	0	0	0	0	0	0	
0.518362	0.461788	0.526258	0.581344	0.195983	0.39311	0.457183	0.489596	234.817	17.5541	0	0	0	0	0	0	0	
0.47698	0.586836	0.635054	0.653768	0.10267	0.421541	0.448597	0.771359	235.192	12.5411	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.327236	0.333605	0.476374	235.593	12.564	0	0	0	0	0	0	0	
0.372117	0.460057	0.497115	0.564069	0.101721	0.307357	0.438306	0.580138	229.225	8.4829	0	0	0	0	0	0	0	
0.388794	0.431194	0.560952	0.584103	0.138435	0.413702	0.485887	0.75522	232.356	7.24293	0	0	0	0	0	0	0	
0.47196	0.549202	0.63396	0.675483	0.194857	0.401549	0.448597	0.496915	236.047	13.3572	0	0	0	0	0	0	0	
0.47196	0.549202	0.613571	0.675483	0.194857	0.357409	0.448597	0.496915	231.558	7.64856	0	0	0	0	0	0	0	
0.449094	0.532276	0.546302	0.642474	0.0355506	0.346782	0.333605	0.476374	230.775	6.47129	0	0	0	0	0	0	0	
0.47698	0.586836	0.635054	0.685894	0.0986656	0.330201	0.448597	0.476374	232.711	8.64271	0	0	0	0	0	0	0	
0.404432	0.485307	0.526003	0.622003	0.0432594	0.322536	0.406133	0.516793	233.072	8.00615	0	0	0	0	0	0	0	
0.388794	0.617493	0.582134	0.584103	0.138435	0.413702	0.584284	0.75522	233.152	8.04665	0	0	0	0	0	0	0	
0.454011	0.450397	0.556746	0.66205	0.0639865	0.452488	0.490125	0.461189	235.384	13.4274	0	0	0	0	0	0	0	
0.47698	0.532276	0.635054	0.720678	0	0.316765	0.448597	0.476374	234.957	7.85035	0	0	0	0	0	0	0	
0.475456	0.455102	0.63679	0.708008	0.0404939	0.437752	0.512388	0.523609	233.284	6.97935	0	0	0	0	0	0	0	
0.475456	0.455102	0.63679	0.708008	0.0404939	0.475732	0.512388	0.523609	233.402	10.6	0	0	0	0	0	0	0	
0.45303	0.455102	0.63679	0.708008	0.0518498	0.437752	0.512388	0.523609	232.358	7.39551	0	0	0	0	0	0	0	
0.417265	0.463114	0.674637	0.672203	0.0804114	0.39311	0.420522	0.524194	231.801	6.07863	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.671335	0.0125905	0.39311	0.448597	0.522073	234.556	9.56986	0	0	0	0	0	0	0	
0.40965	0.461788	0.526258	0.672203	0.0892825	0.39311	0.448597	0.522073	234.759	10.778	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.67237	0.0987688	0.39311	0.448597	0.522073	231.868	6.50029	0	0	0	0	0	0	0	
0.553155	0.455102	0.531923	0.719311	0.0639865	0.448878	0.490125	0.551348	228.843	7.5722	0	0	0	0	0	0	0	
0.40965	0.463114	0.674637	0.672203	0.0804114	0.39311	0.420522	0.522073	230.734	6.14308	0	0	0	0	0	0	0	
0.439849	0.455102	0.52335	0.705494	0.181503	0.440926	0.487578	0.621522	231.452	6.91844	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.693129	0.215981	0.323098	0.497537	0.60266	235.606	9.20874	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.64998	0.215981	0.39824	0.497151	0.60266	234.083	8.046	0	0	0	0	0	0	0	
0.450357	0.552816	0.723942	0.648715	0.138524	0.413253	0.497151	0.673195	235.52	8.17411	0	0	0	0	0	0	0	
0.459749	0.532276	0.546302	0.642474	0	0.326814	0.233628	0.636051	235.664	15.321	0	0	0	0	0	0	0	
0.429158	0.474949	0.537019	0.710855	0.161576	0.289606	0.500361	0.653641	232.072	6.65895	0	0	0	0	0	0	0	
0.40965	0.461546	0.526258	0.691875	0	0.39311	0.448597	0.522073	234.716	7.56065	0	0	0	0	0	0	0	
0.422654	0.471362	0.63679	0.708008	0.0518498	0.437752	0.512388	0.521937	234.538	7.47109	0	0	0	0	0	0	0	
0.422654	0.461829	0.63679	0.708008	0.0518498	0.437752	0.512388	0.521937	235.584	9.29354	0	0	0	0	0	0	0	
0.422053	0.455102	0.63679	0.708008	0.0639865	0.437752	0.496884	0.536988	235.813	8.60997	0	0	0	0	0	0	0	
0.481753	0.461302	0.66699	0.748505	0.215981	0.323098	0.473037	0.477732	234.403	7.61728	0	0	0	0	0	0	0	
0.420534	0.455102	0.52335	0.710584	0.181503	0.440926	0.487578	0.621522	233.729	7.01574	0	0	0	0	0	0	0	
0.414438	0.455102	0.63679	0.708008	0.0639865	0.437752	0.496884	0.534867	230.085	5.5556	0	0	0	0	0	0	0	
0.388794	0.527279	0.568153	0.683469	0.232623	0.413702	0.485887	0.75522	232.83	5.655	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	233.377	7.8718	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.0639865	0.448878	0.490125	0.502746	231.645	6.42407	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.181503	0.440926	0.490125	0.502746	233.316	9.02407	0	0	0	0	0	0	0	
0.422048	0.455102	0.52335	0.719311	0.181503	0.440926	0.492445	0.502746	228.368	5.84031	0	0	0	0	0	0	0	
0.478041	0.463367	0.719711	0.705385	0.185988	0.429083	0.387331	0.630503	237.332	8.9191	0	0	0	0	0	0	0	
0.380681	0.460057	0.63843	0.67953	0.101721	0.319845	0.438306	0.599779	235.973	7.32343	0	0	0	0	0	0	0	
0.380681	0.460057	0.637396	0.67953	0.165893	0.319845	0.438306	0.599779	234.205	6.24876	0	0	0	0	0	0	0	
0.380681	0.460057	0.566907	0.67953	0.101721	0.319845	0.439778	0.599779	236.384	7.67553	0	0	0	0	0	0	0	
0.380681	0.460057	0.509129	0.67953	0.101721	0.319845	0.44542	0.599779	235.464	7.92211	0	0	0	0	0	0	0	
0.404432	0.460057	0.528444	0.706064	0.106145	0.322536	0.406133	0.516793	233.007	6.72997	0	0	0	0	0	0	0	
0.404432	0.460487	0.526003	0.706064	0.0432594	0.322536	0.406133	0.516793	232.763	7.62214	0	0	0	0	0	0	0	
0.454011	0.450397	0.656727	0.724789	0.0639865	0.452488	0.490125	0.461189	234.899	7.52091	0	0	0	0	0	0	0	



#Generation 26 / 200
currentGen	26
evaluateCount	1300
totalTime	345.344
firstFrontCount	1
frontCount	39
avgEvalTime	0.277408
#end
