#NSGA2
popsize 100
maxGen 20
numVar 8
numObj 3
numCons 7
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 20
currentGen	1
evaluateCount	100
totalTime	55.4563
firstFrontCount	1
frontCount	100
avgEvalTime	0.553326
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	



#Generation 11 / 20
currentGen	11
evaluateCount	1100
totalTime	624.817
firstFrontCount	32
frontCount	3
avgEvalTime	0.556908
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.252952	0.201013	0.163195	0.117087	0.4795	0.590606	0.606499	0.67121	0.942657	449.248	36.2236	0	0	0	0	0	0	0	
0.566906	0.470323	0.163195	0.125363	0.364399	0.387377	0.83822	1	0.951822	396.904	34.6233	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.379243	0.649862	0.68024	1	0.950468	429.514	25.0718	0	0	0	0	0	0	0	
0.616315	0.424429	0.129962	0.0712075	0.373152	0.480854	0.82538	0.911062	0.949483	361.824	36.6883	0	0	0	0	0	0	0	
0.708136	0.230707	0.163195	0.138062	0.357278	0.387377	0.684156	0.99604	0.942801	394.539	38.4391	0	0	0	0	0	0	0	
0.78197	0.44912	0.271684	0.263473	0.136073	0.139937	0.204389	0.979298	0.950058	412.419	30.2164	0	0	0	0	0	0	0	
0.701927	0.44709	0.268523	0.0617525	0.373152	0.480854	0.789891	0.817524	0.918788	363.191	61.1816	0	0	0	0	0	0	0	
0.697876	0.232039	0.163195	0.125363	0.284984	0.414776	0.776807	0.99604	0.938126	394.852	39.6198	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.379243	0.649862	0.68024	0.97394	0.915532	441.524	45.0845	0	0	0	0	0	0	0	
0.616315	0.28862	0.129962	0.0883668	0.373152	0.467557	0.652387	0.911062	0.900882	376.635	54.8518	0	0	0	0	0	0	0	
0.548004	0.283511	0.163195	0.0263789	0.364399	0.39405	0.83822	0.98308	0.902764	367.079	55.5407	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.379762	0.456903	0.803311	0.951711	396.856	35.6032	0	0	0	0	0	0	0	
0.446644	0.338122	0.208801	0.178736	0.379243	0.581547	0.669112	0.999523	0.942652	452.293	36.6471	0	0	0	0	0	0	0	
0.615807	0.412135	0.254937	0.107244	0.397941	0.655225	0.692643	0.973909	0.919265	389.908	44.9211	0	0	0	0	0	0	0	
0.708136	0.230707	0.163195	0.125363	0.304942	0.387377	0.693729	0.999907	0.932613	406.549	37.8498	0	0	0	0	0	0	0	
0.707491	0.257384	0.0446036	0.0179845	0.121233	0.401828	0.559869	0.871449	0.923307	321.051	49.8487	0	0	0	0	0	0	0	
0.43282	0.306596	0.173725	0.15354	0.367588	0.51997	0.587082	0.664626	0.950465	418.415	28.767	0	0	0	0	0	0	0	
0.711861	0.441356	0.163195	0.089313	0.364399	0.387377	0.716794	0.99611	0.935415	359.097	49.0027	0	0	0	0	0	0	0	
0.714479	0.257023	0.155562	0.125363	0.364399	0.387377	0.390267	0.977047	0.924439	396.297	44.9006	0	0	0	0	0	0	0	
0.819015	0.257023	0.163195	0	0.323972	0.387377	0.390267	0.440132	0.948178	309.25	67.1785	0	0	0	0	0	0	0	
0.95813	0.180096	0.0753332	0.0496058	0.53284	0.538529	0.672505	0.83289	0.913863	358.42	68.2857	0	0	0	0	0	0	0	
0.58734	0.466918	0.163195	0.125363	0.364399	0.393343	0.83822	1	0.925919	392.913	42.4394	0	0	0	0	0	0	0	
0.505511	0.338122	0.219118	0.178736	0.351142	0.581547	0.669184	1	0.949396	426.052	33.6133	0	0	0	0	0	0	0	
0.54302	0.344696	0.129962	0.0984315	0.371375	0.467557	0.660268	0.959652	0.927656	390.721	40.2111	0	0	0	0	0	0	0	
0.641359	0.428864	0.268523	0.00627333	0.384192	0.633929	0.729277	1	0.875507	334.746	68.4076	0	0	0	0	0	0	0	
0.446644	0.38308	0.262267	0.178736	0.379243	0.632377	0.68024	1	0.94905	434.158	37.7767	0	0	0	0	0	0	0	
0.641359	0.41079	0.268523	0.00627333	0.384192	0.658258	0.729277	1	0.909583	364.374	62.8679	0	0	0	0	0	0	0	
0.630132	0.412135	0.254937	0.146179	0.390684	0.655225	0.692643	0.973909	0.894536	396.303	61.9327	0	0	0	0	0	0	0	
0.735859	0.38308	0.262267	0.178736	0.379243	0.601746	0.680754	1	0.931358	417.45	39.7448	0	0	0	0	0	0	0	
0.566906	0.419093	0.140015	0.0857332	0.366592	0.396642	0.7783	1	0.90925	372.381	45.5057	0	0	0	0	0	0	0	
0.365539	0.338122	0.208801	0.178736	0.379243	0.581547	0.669112	0.999952	0.946853	466.112	31.3833	0	0	0	0	0	0	0	
0.54302	0.350142	0.182236	0.0984315	0.37823	0.591303	0.708743	0.983135	0.947891	379.904	44.9501	0	0	0	0	0	0	0	
0.616315	0.424429	0.268523	0.0596828	0.373152	0.480854	0.789891	0.817524	0.920623	374.458	49.8695	0	0	0	0	0	0	0	
0.641359	0.412135	0.268523	0.102852	0.384192	0.599078	0.653401	1	0.945167	373.855	46.7192	0	0	0	0	0	0	0	
0.587422	0.412135	0.143322	0.0712075	0.225802	0.655225	0.681647	0.981278	0.927561	373.78	47.0991	0	0	0	0	0	0	0	
0.641359	0.412135	0.186499	0.102852	0.384192	0.599078	0.653401	0.957606	0.924779	389.085	49.109	0	0	0	0	0	0	0	
0.639632	0.363905	0.186772	0.156786	0.390264	0.396359	0.728719	1	0.916563	399.339	50.1723	0	0	0	0	0	0	0	
0.524482	0.338122	0.208801	0.151266	0.382264	0.581547	0.675589	1	0.918128	429.462	47.1609	0	0	0	0	0	0	0	
0.567034	0.462487	0.163195	0	0.364399	0.382097	0.799487	1	0.921402	351.97	90.3787	0	0	0	0	0	0	0	
0.26112	0.176658	0.1243	0.0817767	0.359998	0.544616	0.684229	0.778531	0.936362	419.704	41.5414	0	0	0	0	0	0	0	
0.566906	0.470323	0.163195	0	0.364399	0.387377	0.799487	1	0.952821	331.869	63.0143	0	0	0	0	0	0	0	
0.566906	0.470323	0.163195	0	0.364399	0.387377	0.799487	1	0.954282	336.897	57.437	0	0	0	0	0	0	0	
0.639632	0.363905	0.297428	0.156786	0.390264	0.396359	0.479161	1	0.940318	397.387	44.9325	0	0	0	0	0	0	0	
0.43282	0.306596	0.17677	0.15354	0.367588	0.51997	0.587082	0.664626	0.951575	422.777	32.3749	0	0	0	0	0	0	0	
0.610111	0.42251	0.26023	0.125363	0.0932479	0.376317	0.521928	0.719133	0.956818	401.627	40.0846	0	0	0	0	0	0	0	
0.616315	0.412135	0.268523	0.0712075	0.431771	0.445581	0.672393	1	0.979135	378.11	44.573	0	0	0	0	0	0	0	
0.639632	0.412135	0.256668	0.156786	0.383907	0.395389	0.479161	1	0.950412	402.282	37.8901	0	0	0	0	0	0	0	
0.641359	0.412135	0.268523	0.0712075	0.431771	0.599078	0.653401	1	0.923116	368.907	56.1057	0	0	0	0	0	0	0	
0.639632	0.412135	0.258593	0.139005	0.383907	0.391944	0.479161	1	0.949463	402.851	40.6633	0	0	0	0	0	0	0	
0.822423	0.257023	0.163195	0.0707781	0.323972	0.387377	0.390267	0.440132	0.966423	366.793	50.9146	0	0	0	0	0	0	0	
0.714479	0.257023	0.155562	0.125363	0.364399	0.387377	0.390267	0.511237	0.964435	391.538	37.3899	0	0	0	0	0	0	0	
0.505511	0.338122	0.208801	0.178736	0.477875	0.581547	0.666415	1	0.932645	430.059	39.8361	0	0	0	0	0	0	0	
0.349548	0.338122	0.218987	0.167108	0.346987	0.649862	0.68024	0.826898	0.903755	431.778	60.4007	0	0	0	0	0	0	0	
0.647367	0.344673	0.136471	0	0.373152	0.500307	0.82538	0.853094	0.978584	345.171	54.2974	0	0	0	0	0	0	0	
0.524482	0.338122	0.208801	0.151266	0.379243	0.581547	0.675589	1	0.922406	413.559	48.9041	0	0	0	0	0	0	0	
0.616315	0.402385	0.254937	0	0.38245	0.602624	0.667003	0.986021	0.937243	350.715	82.2014	0	0	0	0	0	0	0	
0.616315	0.33082	0.129962	0.0984315	0.373152	0.554849	0.652387	0.911062	0.951846	392.707	42.3613	0	0	0	0	0	0	0	
0.54302	0.344696	0.129962	0.0984315	0.373152	0.467557	0.688487	0.959652	0.958848	416.822	36.5352	0	0	0	0	0	0	0	
0.616315	0.400963	0.147498	0.0712075	0.397941	0.533091	0.681647	0.876904	0.954085	367.891	46.5215	0	0	0	0	0	0	0	
0.595798	0.515774	0.222465	0	0.364399	0.416737	0.750347	0.980296	0.973357	336.704	55.3495	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.383254	0.456903	0.695924	0.940692	413.266	39.2586	0	0	0	0	0	0	0	
0.616315	0.33082	0.129962	0.0984315	0.373152	0.467557	0.652387	0.911062	0.944699	395.601	42.0404	0	0	0	0	0	0	0	
0.693916	0.232039	0.163195	0.140624	0.284984	0.414776	0.707541	0.956846	0.938799	424.441	39.0566	0	0	0	0	0	0	0	
0.731394	0.453444	0.254937	0	0.376558	0.655225	0.667003	0.762043	0.955317	328.955	65.8139	0	0	0	0	0	0	0	
0.642671	0.470323	0.163195	0	0.344352	0.387377	0.799487	1	0.955828	333.44	58.5856	0	0	0	0	0	0	0	
0.548004	0.283511	0.163195	0.0263789	0.366189	0.413664	0.83822	1	0.925232	367.591	53.1197	0	0	0	0	0	0	0	
0.707491	0.257384	0.0956781	0	0.382322	0.459284	0.559869	0.871449	0.957101	333.728	55.67	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.416009	0.649862	0.666572	0.99633	0.934735	429.911	42.6709	0	0	0	0	0	0	0	
0.641359	0.413302	0.288577	0	0.474775	0.599078	0.653401	0.842884	0.937922	343.543	60.0196	0	0	0	0	0	0	0	
0.598998	0.315068	0.159799	0.125363	0.342746	0.376385	0.602894	0.73626	0.948852	392.323	44.2342	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.417538	0.481793	0.803311	0.96837	411.336	36.2459	0	0	0	0	0	0	0	
0.641359	0.367177	0.171264	0.0206745	0.431771	0.599078	0.672845	1	0.939595	350.245	56.3633	0	0	0	0	0	0	0	
0.714479	0.29359	0.184678	0.0624434	0.364399	0.38358	0.390267	0.977047	0.908285	382.893	56.5932	0	0	0	0	0	0	0	
0.707491	0.36492	0.0956781	0	0.382322	0.405676	0.516427	0.874905	0.96276	324.156	58.2783	0	0	0	0	0	0	0	
0.669861	0.412135	0.143322	0.0712075	0.200576	0.655225	0.681647	0.981278	0.92877	358.799	56.7875	0	0	0	0	0	0	0	
0.529054	0.315068	0.20519	0.125363	0.342746	0.387377	0.710931	0.751908	0.937686	411.063	39.7017	0	0	0	0	0	0	0	
0.706445	0.412135	0.134358	0.102852	0.362978	0.544955	0.756847	1	0.942961	378.844	46.602	0	0	0	0	0	0	0	
0.566906	0.315068	0.190598	0.125363	0.284905	0.387377	0.699939	0.744325	0.906841	407.308	55.5577	0	0	0	0	0	0	0	
0.616315	0.424429	0.109902	0.0596828	0.373152	0.480854	0.65694	0.902783	0.950984	351.249	51.8232	0	0	0	0	0	0	0	
0.616315	0.475659	0.129962	0	0.349531	0.471589	0.888425	0.911062	0.973787	328.523	55.5183	0	0	0	0	0	0	0	
0.608133	0.412135	0.254937	0.107244	0.397941	0.655225	0.683816	0.973909	0.910218	386.958	54.339	0	0	0	0	0	0	0	
0.548004	0.286883	0.120565	0.0263789	0.373178	0.413664	0.83822	1	0.901126	360.545	71.3438	0	0	0	0	0	0	0	
0.641359	0.465659	0.171264	0	0.41526	0.599078	0.672845	1	0.945953	332.529	67.0442	0	0	0	0	0	0	0	
0.467629	0.355088	0.208801	0.151266	0.362332	0.581547	0.675589	1	0.950613	420.401	35.4148	0	0	0	0	0	0	0	
0.641359	0.428864	0.284055	0.00627333	0.384192	0.633929	0.729277	1	0.940672	338.809	59.4337	0	0	0	0	0	0	0	
0.616315	0.288716	0.129962	0.0587917	0.373152	0.467557	0.716485	0.911062	0.961214	385.817	40.9852	0	0	0	0	0	0	0	
0.616315	0.424429	0.268523	0.0993226	0.373152	0.480854	0.725793	0.921912	0.935049	380.428	45.5581	0	0	0	0	0	0	0	
0.95813	0.363678	0.168994	0	0.348628	0.47164	0.68024	0.796958	0.968897	323.378	59.17	0	0	0	0	0	0	0	
0.715252	0.400963	0.147498	0.01659	0.397941	0.629551	0.681647	0.876904	0.977412	348.308	53.4773	0	0	0	0	0	0	0	
0.34807	0.306596	0.173725	0.15354	0.367588	0.51997	0.587082	0.748378	0.956451	441.896	25.9777	0	0	0	0	0	0	0	
0.446644	0.377635	0.257897	0.178736	0.372389	0.508631	0.759567	1	0.956775	449.05	32.7437	0	0	0	0	0	0	0	
0.42814	0.283511	0.163195	0.0711216	0.364399	0.39405	0.83822	0.967726	1.00656	437.638	34.5624	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0312192	0.379762	0.456903	0.628774	0.981851	439.44	32.7334	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.0802212	0.379243	0.649862	0.68024	1	0.901583	393.427	145.409	0	0	0	0	0	0	0	
0.616315	0.600419	0.254937	0	0.409844	0.546819	0.667003	0.903015	0.963751	331.782	62.6734	0	0	0	0	0	0	0	
0.248808	0.180096	0.16695	0.0817767	0.359998	0.575718	0.68024	0.796958	0.90715	427.374	114.091	0	0	0	0	0	0	0	
0.695722	0.295064	0.275712	0.0712075	0.546161	0.699948	0.715463	0.879597	0.92387	370.423	110.843	0	0	0	0	0	0	0	
0.570891	0.35552	0.275712	0.132202	0.546161	0.715037	0.817859	0.903138	0.91691	382.523	78.3959	0	0	0	0	0	0	0	
0.616315	0.453444	0.254937	0	0.384225	0.655225	0.667003	0.90954	0.988172	355.663	60.8465	0	0	0	0	0	0	0	
0.636597	0.321133	0.171067	0.0261468	0.344352	0.463651	0.799487	1	0.966884	357.824	54.2325	0	0	0	0	0	0	0	



#Generation 12 / 20
currentGen	12
evaluateCount	1200
totalTime	680.696
firstFrontCount	38
frontCount	2
avgEvalTime	0.556914
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.566906	0.470323	0.163195	0.125363	0.364399	0.387377	0.83822	1	0.951822	396.904	34.6233	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.379243	0.649862	0.68024	1	0.950468	429.514	25.0718	0	0	0	0	0	0	0	
0.616315	0.424429	0.129962	0.0712075	0.373152	0.480854	0.82538	0.911062	0.949483	361.824	36.6883	0	0	0	0	0	0	0	
0.708136	0.230707	0.163195	0.138062	0.357278	0.387377	0.684156	0.99604	0.942801	394.539	38.4391	0	0	0	0	0	0	0	
0.78197	0.44912	0.271684	0.263473	0.136073	0.139937	0.204389	0.979298	0.950058	412.419	30.2164	0	0	0	0	0	0	0	
0.701927	0.44709	0.268523	0.0617525	0.373152	0.480854	0.789891	0.817524	0.918788	363.191	61.1816	0	0	0	0	0	0	0	
0.697876	0.232039	0.163195	0.125363	0.284984	0.414776	0.776807	0.99604	0.938126	394.852	39.6198	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.379243	0.649862	0.68024	0.97394	0.915532	441.524	45.0845	0	0	0	0	0	0	0	
0.616315	0.28862	0.129962	0.0883668	0.373152	0.467557	0.652387	0.911062	0.900882	376.635	54.8518	0	0	0	0	0	0	0	
0.548004	0.283511	0.163195	0.0263789	0.364399	0.39405	0.83822	0.98308	0.902764	367.079	55.5407	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.379762	0.456903	0.803311	0.951711	396.856	35.6032	0	0	0	0	0	0	0	
0.615807	0.412135	0.254937	0.107244	0.397941	0.655225	0.692643	0.973909	0.919265	389.908	44.9211	0	0	0	0	0	0	0	
0.708136	0.230707	0.163195	0.125363	0.304942	0.387377	0.693729	0.999907	0.932613	406.549	37.8498	0	0	0	0	0	0	0	
0.707491	0.257384	0.0446036	0.0179845	0.121233	0.401828	0.559869	0.871449	0.923307	321.051	49.8487	0	0	0	0	0	0	0	
0.43282	0.306596	0.173725	0.15354	0.367588	0.51997	0.587082	0.664626	0.950465	418.415	28.767	0	0	0	0	0	0	0	
0.711861	0.441356	0.163195	0.089313	0.364399	0.387377	0.716794	0.99611	0.935415	359.097	49.0027	0	0	0	0	0	0	0	
0.714479	0.257023	0.155562	0.125363	0.364399	0.387377	0.390267	0.977047	0.924439	396.297	44.9006	0	0	0	0	0	0	0	
0.819015	0.257023	0.163195	0	0.323972	0.387377	0.390267	0.440132	0.948178	309.25	67.1785	0	0	0	0	0	0	0	
0.95813	0.180096	0.0753332	0.0496058	0.53284	0.538529	0.672505	0.83289	0.913863	358.42	68.2857	0	0	0	0	0	0	0	
0.58734	0.466918	0.163195	0.125363	0.364399	0.393343	0.83822	1	0.925919	392.913	42.4394	0	0	0	0	0	0	0	
0.54302	0.344696	0.129962	0.0984315	0.371375	0.467557	0.660268	0.959652	0.927656	390.721	40.2111	0	0	0	0	0	0	0	
0.641359	0.428864	0.268523	0.00627333	0.384192	0.633929	0.729277	1	0.875507	334.746	68.4076	0	0	0	0	0	0	0	
0.641359	0.41079	0.268523	0.00627333	0.384192	0.658258	0.729277	1	0.909583	364.374	62.8679	0	0	0	0	0	0	0	
0.630132	0.412135	0.254937	0.146179	0.390684	0.655225	0.692643	0.973909	0.894536	396.303	61.9327	0	0	0	0	0	0	0	
0.735859	0.38308	0.262267	0.178736	0.379243	0.601746	0.680754	1	0.931358	417.45	39.7448	0	0	0	0	0	0	0	
0.566906	0.419093	0.140015	0.0857332	0.366592	0.396642	0.7783	1	0.90925	372.381	45.5057	0	0	0	0	0	0	0	
0.54302	0.350142	0.182236	0.0984315	0.37823	0.591303	0.708743	0.983135	0.947891	379.904	44.9501	0	0	0	0	0	0	0	
0.567034	0.386451	0.163195	0.109445	0.364399	0.382097	0.815352	1	0.944239	386.047	43.866	0	0	0	0	0	0	0	
0.446644	0.338122	0.208801	0.13243	0.379243	0.581547	0.685308	0.999523	0.91799	427.257	42.2417	0	0	0	0	0	0	0	
0.505511	0.338122	0.219118	0.178736	0.351142	0.627195	0.669184	0.986452	0.917514	425.203	43.9794	0	0	0	0	0	0	0	
0.365539	0.314905	0.18229	0.178736	0.335637	0.581547	0.669112	0.999952	0.936704	435.272	25.8727	0	0	0	0	0	0	0	
0.594267	0.257384	0.0718836	0	0.121233	0.399414	0.509354	0.879606	0.933678	314.17	61.6211	0	0	0	0	0	0	0	
0.669861	0.321635	0.143322	0.0613254	0.200576	0.655225	0.747647	0.981278	0.915517	365.439	52.1638	0	0	0	0	0	0	0	
0.365539	0.338122	0.208801	0.178736	0.313176	0.581547	0.669112	0.999952	0.928285	451.538	17.9762	0	0	0	0	0	0	0	
0.707491	0.559258	0.161959	0.0505223	0.121233	0.401828	0.559869	0.861269	0.940566	318.595	56.6143	0	0	0	0	0	0	0	
0.505511	0.347851	0.219118	0.178736	0.351142	0.581547	0.612683	1	0.939308	417.631	32.3506	0	0	0	0	0	0	0	
0.59814	0.283511	0.109334	0.0263789	0.366189	0.413664	0.83822	1	0.934846	359.406	47.218	0	0	0	0	0	0	0	
0.713751	0.466918	0.163195	0.125363	0.364399	0.435148	0.83822	1	0.94795	392.588	39.7358	0	0	0	0	0	0	0	
0.822423	0.257023	0.163195	0.0707781	0.323972	0.387377	0.40805	0.440132	0.985528	365.661	51.428	0	0	0	0	0	0	0	
0.446644	0.38308	0.262267	0.178736	0.326332	0.632377	0.63268	0.958233	0.955575	457.203	27.2926	0	0	0	0	0	0	0	
0.34807	0.306596	0.173725	0.15354	0.367588	0.51997	0.587082	0.748378	0.956451	441.896	25.9777	0	0	0	0	0	0	0	
0.95813	0.363678	0.168994	0	0.348628	0.47164	0.68024	0.796958	0.968897	323.378	59.17	0	0	0	0	0	0	0	
0.548004	0.286883	0.120565	0.0263789	0.373178	0.413664	0.83822	1	0.901126	360.545	71.3438	0	0	0	0	0	0	0	
0.567034	0.462487	0.163195	0	0.364399	0.382097	0.799487	1	0.921402	351.97	90.3787	0	0	0	0	0	0	0	
0.43282	0.306596	0.17677	0.139263	0.367588	0.51997	0.656296	0.664626	0.964377	439.723	31.1689	0	0	0	0	0	0	0	
0.608133	0.412135	0.254937	0.107244	0.397941	0.655225	0.683816	0.973909	0.910218	386.958	54.339	0	0	0	0	0	0	0	
0.641359	0.465449	0.268523	0.00627333	0.384192	0.658258	0.729277	1	0.930038	353.168	63.3111	0	0	0	0	0	0	0	
0.349548	0.338122	0.218987	0.167108	0.346987	0.649862	0.68024	0.826898	0.903755	431.778	60.4007	0	0	0	0	0	0	0	
0.639632	0.363905	0.186772	0.156786	0.390264	0.396359	0.728719	1	0.916563	399.339	50.1723	0	0	0	0	0	0	0	
0.616315	0.412135	0.268523	0.0712075	0.431771	0.445581	0.672393	1	0.979135	378.11	44.573	0	0	0	0	0	0	0	
0.715252	0.400963	0.147498	0.01659	0.397941	0.629551	0.681647	0.876904	0.977412	348.308	53.4773	0	0	0	0	0	0	0	
0.641359	0.465659	0.171264	0	0.41526	0.599078	0.672845	1	0.945953	332.529	67.0442	0	0	0	0	0	0	0	
0.524482	0.338122	0.208801	0.151266	0.382264	0.581547	0.675589	1	0.918128	429.462	47.1609	0	0	0	0	0	0	0	
0.566906	0.315068	0.190598	0.125363	0.284905	0.387377	0.699939	0.744325	0.906841	407.308	55.5577	0	0	0	0	0	0	0	
0.595798	0.515774	0.222465	0	0.364399	0.416737	0.750347	0.980296	0.973357	336.704	55.3495	0	0	0	0	0	0	0	
0.26112	0.176658	0.1243	0.0817767	0.359998	0.544616	0.684229	0.778531	0.936362	419.704	41.5414	0	0	0	0	0	0	0	
0.524482	0.338122	0.208801	0.151266	0.379243	0.581547	0.675589	1	0.922406	413.559	48.9041	0	0	0	0	0	0	0	
0.566906	0.470323	0.163195	0	0.364399	0.387377	0.799487	1	0.952821	331.869	63.0143	0	0	0	0	0	0	0	
0.731394	0.453444	0.254937	0	0.376558	0.655225	0.667003	0.762043	0.955317	328.955	65.8139	0	0	0	0	0	0	0	
0.669861	0.412135	0.143322	0.0712075	0.200576	0.655225	0.681647	0.981278	0.92877	358.799	56.7875	0	0	0	0	0	0	0	
0.610003	0.217958	0.2046	0.125363	0.170069	0.403362	0.629202	0.916958	0.946532	432.254	34.7976	0	0	0	0	0	0	0	
0.616315	0.288716	0.129962	0.0587917	0.373152	0.467557	0.716485	0.911062	0.961214	385.817	40.9852	0	0	0	0	0	0	0	
0.446644	0.338122	0.208801	0.178736	0.379243	0.581547	0.669112	0.999523	0.942652	452.293	36.6471	0	0	0	0	0	0	0	
0.566906	0.317918	0.208632	0.125363	0.328511	0.433795	0.699939	0.744325	0.95873	405.09	36.3788	0	0	0	0	0	0	0	
0.654081	0.470323	0.163195	0	0.364399	0.387377	0.799487	1	0.978575	344.356	52.4109	0	0	0	0	0	0	0	
0.616315	0.475659	0.129962	0	0.349531	0.471589	0.888425	0.911062	0.973787	328.523	55.5183	0	0	0	0	0	0	0	
0.616315	0.424429	0.268523	0.0596828	0.373152	0.480854	0.789891	0.817524	0.920623	374.458	49.8695	0	0	0	0	0	0	0	
0.714479	0.29359	0.184678	0.0624434	0.364399	0.38358	0.390267	0.977047	0.908285	382.893	56.5932	0	0	0	0	0	0	0	
0.587422	0.412135	0.143322	0.0712075	0.225802	0.655225	0.681647	0.981278	0.927561	373.78	47.0991	0	0	0	0	0	0	0	
0.641359	0.412135	0.268523	0.0712075	0.431771	0.599078	0.653401	1	0.923116	368.907	56.1057	0	0	0	0	0	0	0	
0.505511	0.338122	0.219118	0.178736	0.351142	0.581547	0.669184	1	0.949396	426.052	33.6133	0	0	0	0	0	0	0	
0.707491	0.36492	0.0956781	0	0.382322	0.405676	0.516427	0.874905	0.96276	324.156	58.2783	0	0	0	0	0	0	0	
0.822423	0.257023	0.163195	0.0707781	0.323972	0.387377	0.390267	0.440132	0.966423	366.793	50.9146	0	0	0	0	0	0	0	
0.43282	0.306596	0.17677	0.15354	0.367588	0.51997	0.587082	0.664626	0.951575	422.777	32.3749	0	0	0	0	0	0	0	
0.252952	0.201013	0.163195	0.117087	0.4795	0.590606	0.606499	0.67121	0.942657	449.248	36.2236	0	0	0	0	0	0	0	
0.598998	0.315068	0.159799	0.125363	0.342746	0.376385	0.602894	0.73626	0.948852	392.323	44.2342	0	0	0	0	0	0	0	
0.642671	0.420234	0.163195	0.0264002	0.378658	0.387377	0.799487	1	0.933575	341.929	59.6317	0	0	0	0	0	0	0	
0.693916	0.232039	0.163195	0.140624	0.284984	0.414776	0.707541	0.956846	0.938799	424.441	39.0566	0	0	0	0	0	0	0	
0.616315	0.424429	0.268523	0.0993226	0.373152	0.480854	0.725793	0.921912	0.935049	380.428	45.5581	0	0	0	0	0	0	0	
0.529054	0.315068	0.20519	0.125363	0.342746	0.387377	0.710931	0.751908	0.937686	411.063	39.7017	0	0	0	0	0	0	0	
0.706486	0.348045	0.258305	0.0495927	0.0932479	0.453492	0.677969	0.803311	0.933502	363.472	54.1093	0	0	0	0	0	0	0	
0.365539	0.338122	0.192476	0.161022	0.375798	0.581547	0.655877	0.999992	0.943356	449.946	31.2588	0	0	0	0	0	0	0	
0.505511	0.338122	0.208801	0.178736	0.477875	0.581547	0.666415	1	0.932645	430.059	39.8361	0	0	0	0	0	0	0	
0.641359	0.412135	0.186499	0.102852	0.384192	0.599078	0.653401	0.957606	0.924779	389.085	49.109	0	0	0	0	0	0	0	
0.548004	0.283511	0.163195	0.0263789	0.366189	0.413664	0.83822	1	0.925232	367.591	53.1197	0	0	0	0	0	0	0	
0.714479	0.257023	0.155562	0.125363	0.364399	0.387377	0.390267	0.511237	0.964435	391.538	37.3899	0	0	0	0	0	0	0	
0.707491	0.257384	0.0956781	0	0.382322	0.459284	0.559869	0.871449	0.957101	333.728	55.67	0	0	0	0	0	0	0	
0.697876	0.232039	0.140793	0.062895	0.397154	0.414776	0.776807	0.950962	0.94661	389.725	45.3183	0	0	0	0	0	0	0	
0.566906	0.470323	0.163195	0	0.364399	0.387377	0.799487	1	0.954282	336.897	57.437	0	0	0	0	0	0	0	
0.548004	0.326194	0.163195	0.0766516	0.364399	0.39405	0.710882	0.98308	0.96341	395.159	37.084	0	0	0	0	0	0	0	
0.467629	0.355088	0.208801	0.151266	0.362332	0.581547	0.675589	1	0.950613	420.401	35.4148	0	0	0	0	0	0	0	
0.418301	0.338122	0.218987	0.167108	0.416009	0.649862	0.666572	0.99633	0.934735	429.911	42.6709	0	0	0	0	0	0	0	
0.616315	0.33082	0.129962	0.0984315	0.373152	0.467557	0.652387	0.911062	0.944699	395.601	42.0404	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.383254	0.456903	0.695924	0.940692	413.266	39.2586	0	0	0	0	0	0	0	
0.641359	0.428864	0.284055	0.00627333	0.384192	0.633929	0.729277	1	0.940672	338.809	59.4337	0	0	0	0	0	0	0	
0.639632	0.412135	0.256668	0.156786	0.383907	0.395389	0.479161	1	0.950412	402.282	37.8901	0	0	0	0	0	0	0	
0.610111	0.348045	0.258305	0.125363	0.0932479	0.417538	0.481793	0.803311	0.96837	411.336	36.2459	0	0	0	0	0	0	0	
0.639632	0.412135	0.258593	0.139005	0.383907	0.391944	0.479161	1	0.949463	402.851	40.6633	0	0	0	0	0	0	0	
