#NSGA2
popsize 100
maxGen 20
numVar 8
numObj 2
numCons 6
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 20
currentGen	1
evaluateCount	100
totalTime	526.662
firstFrontCount	1
frontCount	100
avgEvalTime	5.26572
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.805429	0.287456	0.0701817	0.119901	0.141106	0.34601	0.719915	0.649392	59.6327	381.554	0	0	0	0	0	0	
0.930259	0.287456	0.407755	0.0414713	0.141106	0.517729	0.719915	0.984516	67.5759	366.943	0	0	0	0	0	0	
0.780651	0.723502	0.326861	0.355591	0.645	1	0.907801	1	45.9407	427.095	0	0	0	0	0	0	
0.559746	0.681145	0.32886	0.264108	0.0820718	0.27936	0.490528	0.860677	34.7973	435.677	0	0	0	0	0	0	
0.268451	0.325708	0.248629	0.220063	0.16037	0.452074	0.3854	0.777816	808.416	470.013	0	0	0	0	0	0	
0.668222	0.561951	0.275892	0.303946	0.00458443	0.539793	0.975114	0.877997	40.9285	441.931	0	0	0	0	0	0	
0.591438	0.330103	0.119645	0.244847	0.138972	0.247608	0.393824	0.4392	47.5352	404.096	0	0	0	0	0	0	
0.582596	0.572363	0.464326	0.0483915	0.141106	0.34601	0.78194	0.649392	67.8151	385.436	0	0	0	0	0	0	
0.582596	0.572363	0.464326	0.0483915	0.0926365	0.34601	0.78194	0.649392	67.0107	383.252	0	0	0	0	0	0	
0.582596	0.572363	0.464326	0.0435707	0.141106	0.34601	0.78194	0.649392	163.787	379.664	0	0	0	0	0	0	
0.911206	0.681145	0.467768	0.261218	0.0820718	0.997417	1	0.867451	44.393	417.986	0	0	0	0	0	0	
0.852059	0.681145	0.467768	0.261218	0.0820718	1	1	0.867451	42.1709	423.025	0	0	0	0	0	0	
0.21554	0.210118	0.345757	0.319933	0.166713	0.452074	0.612249	0.652218	1472.41	449.648	0	0	0	0	0	0	
0.705213	0.210118	0.345757	0.216257	0.166713	0.400327	0.513111	1	118.19	426.277	0	0	0	0	0	0	
0.570134	0.602544	0	0.103241	0.308538	0.44662	0.508167	0.675129	62.7306	322.903	0	0	0	0	0	0	
0.780651	0.593503	0.472602	0.415088	0.645	0.88212	0.794778	0.74587	33.1991	458.81	0	0	0	0	0	0	
0.588208	0.241814	0.297271	0.104228	0.156916	0.34601	0.465487	0.384043	58.8256	398.612	0	0	0	0	0	0	



#Generation 6 / 20
currentGen	6
evaluateCount	600
totalTime	3055.16
firstFrontCount	18
frontCount	30
avgEvalTime	4.9508
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.676966	0.571829	0.464326	0.104228	0.156916	0.34601	0.465487	0.649392	50.6394	398.35	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.31865	0.0820718	0.260609	0.933475	0.99611	37.4264	432.737	0	0	0	0	0	0	
0.869666	0.61316	0.576227	0.347169	0.166713	0.256267	0.407636	0.641604	31.5265	445.536	0	0	0	0	0	0	
0.911206	0.740988	0.331675	0.26441	0.0820718	0.523295	0.949364	1	39.0735	412.744	0	0	0	0	0	0	
0.632371	0.466267	0.412741	0.310802	0.118241	0.187617	0.393824	0.61287	31.4245	451.413	0	0	0	0	0	0	
0.674138	0.286404	0.255383	0.00337129	0.265387	0.452743	0.59023	0.675129	63.4807	348.138	0	0	0	0	0	0	
0.675495	0.550264	0.464326	0.104228	0.156916	0.277202	0.465487	0.645055	50.0925	399.468	0	0	0	0	0	0	
0.345399	0.28517	0.0626906	0	0.0939411	0.452743	0.494077	0.687547	55.5999	349.814	0	0	0	0	0	0	
0.537456	0.24855	0.212646	0.0969701	0.156833	0.381757	0.393824	0.524378	48.4119	407.712	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.144732	0.161082	0.663879	0.752682	0.754601	48.9701	402.794	0	0	0	0	0	0	
0.766635	0.61316	0.576227	0.330908	0.106145	0.306056	0.494678	0.641604	35.3616	443.281	0	0	0	0	0	0	
0.632371	0.466267	0.412741	0.310802	0.118241	0.277087	0.393824	0.61287	30.4273	453.128	0	0	0	0	0	0	
0.676966	0.571829	0.397403	0.104228	0.156916	0.400953	0.465487	0.704815	51.0186	397.568	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.213711	0.0820718	0.254544	0.349337	0.99611	44.5498	412.647	0	0	0	0	0	0	
0.804182	0.550679	0.462857	0.0913239	0.100743	0.375729	0.463488	1	49.6388	401.26	0	0	0	0	0	0	
0.991517	0.481886	0.140767	0.119901	0.265989	0.419665	0.642956	0.931861	51.7704	378.009	0	0	0	0	0	0	
0.911206	0.563988	0.381068	0.178459	0.122276	0.489628	0.797766	0.973168	45.7294	408.412	0	0	0	0	0	0	
0.775548	0.701305	0.406974	0.328122	0.183503	0.419659	0.676038	0.867451	35.8978	438.251	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.138972	0.247608	0.393824	0.502828	36.8029	442.803	0	0	0	0	0	0	
0.929863	0.71219	0.295118	0.0684094	0.0820718	0.260609	0.933475	0.99611	57.3811	365.749	0	0	0	0	0	0	
0.624335	0.571829	0.464326	0.104228	0.141106	0.232102	0.657018	0.693853	51.9708	395.987	0	0	0	0	0	0	
0.911206	0.701298	0.381068	0.26441	0.0820718	0.286062	0.949364	0.99611	41.8791	421.04	0	0	0	0	0	0	
0.911206	0.701298	0.374513	0.26441	0.0820718	0.523295	0.949364	1	42.3122	419.802	0	0	0	0	0	0	
0.734749	0.539756	0.434283	0.0913239	0.100743	0.375729	0.522643	1	51.0942	399.325	0	0	0	0	0	0	
0.917163	0.617006	0.381068	0.254846	0.0820718	0.260609	0.643829	0.793088	46.539	415.227	0	0	0	0	0	0	
0.911206	0.708369	0.325421	0.26441	0.0820718	0.383799	0.949364	1	40.7071	423.425	0	0	0	0	0	0	
0.815878	0.567804	0.370365	0.261218	0.0820718	0.281143	0.910161	0.931666	40.6247	425.889	0	0	0	0	0	0	
0.225546	0.0988991	0.0387377	0	0.171881	0.459465	0.59023	0.745874	52.5292	384.43	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.31865	0.0820718	0.341538	0.708725	0.99611	38.7232	435.204	0	0	0	0	0	0	
0.929863	0.71219	0.295118	0.0684094	0.127289	0.260609	0.69355	0.977491	56.2984	373.099	0	0	0	0	0	0	
0.869666	0.61316	0.379342	0.24904	0.166713	0.200693	0.463292	0.641604	43.59	418.393	0	0	0	0	0	0	
0.843457	0.629314	0.384185	0.016655	0.125837	0.321685	0.71868	0.914789	60.2903	360.174	0	0	0	0	0	0	
0.646162	0.573873	0.477789	0.09793	0.253243	0.49462	0.511179	0.94229	50.4738	406.488	0	0	0	0	0	0	
0.59789	0.466267	0.412741	0.310802	0.132422	0.187617	0.393824	0.497816	35.8603	445.76	0	0	0	0	0	0	
0.762728	0.607961	0.516122	0	0.0788599	0.480246	0.545108	0.943686	64.8935	355.382	0	0	0	0	0	0	
0.802573	0.43705	0.434283	0.323191	0	0.38456	0.522643	1	35.6218	447.108	0	0	0	0	0	0	
0.804182	0.530194	0.44144	0.0118545	0.182416	0.442367	0.463488	0.995469	62.3229	357.439	0	0	0	0	0	0	
0.929863	0.677895	0.381068	0.316886	0.0587355	0.437636	0.933475	0.99611	37.432	436.817	0	0	0	0	0	0	
0.843457	0.714049	0.439201	0.016655	0.209238	0.321685	0.71868	0.914789	63.3123	356.11	0	0	0	0	0	0	
0.846408	0.629341	0.27176	0.0684094	0.0820718	0.283903	0.933475	0.99611	54.3642	378.242	0	0	0	0	0	0	
0.717272	0.571829	0.306602	0.0907765	0.156916	0.264289	0.471977	0.649392	56.4922	383.499	0	0	0	0	0	0	
0.843457	0.716124	0.439201	0.016655	0.209238	0.321685	0.71868	0.914789	63.8814	357.594	0	0	0	0	0	0	
1	0.543363	0.388828	0.26441	0.12727	0.37191	0.514175	0.803618	43.6005	419.267	0	0	0	0	0	0	
0.762728	0.607961	0.443634	0.0461743	0.0546715	0.480246	0.51307	0.929011	57.4322	373.443	0	0	0	0	0	0	
0.875585	0.812731	0.434745	0.26152	0	0.286062	0.949364	0.99611	43.4665	422.487	0	0	0	0	0	0	
0.537456	0.24855	0.212646	0.0969701	0.145421	0.247608	0.393824	0.418705	51.9344	399.452	0	0	0	0	0	0	
0.734749	0.469671	0.329701	0.0855657	0	0.36334	0.448871	0.947417	51.4846	399.608	0	0	0	0	0	0	
0.911206	0.708369	0.445056	0.26441	0.181742	0.463469	0.949364	1	43.3835	425.789	0	0	0	0	0	0	
0.869666	0.61316	0.576227	0.347169	0.0873944	0.383911	0.407636	0.653115	41.3142	440.052	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.149978	0.229066	0.393824	0.502828	37.6737	440.861	0	0	0	0	0	0	
0.553237	0.539756	0.434283	0.202058	0.100743	0.375729	0.522643	1	41.5819	433.747	0	0	0	0	0	0	
0.612211	0.32959	0.212646	0.0969701	0.13124	0.247608	0.36043	0.418705	53.4367	394.087	0	0	0	0	0	0	
0.762728	0.607961	0.465051	0.067943	0.0546715	0.480246	0.51307	0.929011	53.7637	384.961	0	0	0	0	0	0	
0.804182	0.539756	0.462857	0.0913239	0.100743	0.375729	0.463488	1	54.6948	387.377	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.00620012	0.361516	0.393824	0.502828	40.1561	441.325	0	0	0	0	0	0	
0.537456	0.343421	0.269488	0.225296	0.134159	0.361754	0.393824	0.418705	37.6898	443.925	0	0	0	0	0	0	
0.911206	0.701298	0.374513	0.26441	0.203417	0.523295	0.949364	0.984202	46.4421	421.077	0	0	0	0	0	0	
0.734749	0.43705	0.363361	0.0280638	0	0.38456	0.542373	1	59.879	377.293	0	0	0	0	0	0	
0.676966	0.571829	0.464326	0.104228	0.143011	0.427848	0.465487	0.696674	52.4455	402.65	0	0	0	0	0	0	
0.410659	0.31863	0.248083	0.0212503	0.341304	0.452743	0.659498	0.675129	58.7415	385.032	0	0	0	0	0	0	
0.676966	0.571829	0.464326	0.104228	0.156916	0.34601	0.465487	0.649392	55.2609	396.632	0	0	0	0	0	0	
0.734749	0.469671	0.434283	0.0855657	0.150749	0.36334	0.448871	0.533519	56.095	393.78	0	0	0	0	0	0	
0.734749	0.43705	0.434283	0.0855657	0	0.38456	0.522643	1	60.5991	387.03	0	0	0	0	0	0	
0.911206	0.740988	0.331675	0.275737	0.0820718	0.523295	0.949364	1	47.8275	425.062	0	0	0	0	0	0	
0.859288	0.571829	0.464326	0.104228	0.156916	0.34601	0.356663	0.649392	55.6107	395.42	0	0	0	0	0	0	
0.676966	0.571829	0.464326	0.104228	0.156916	0.34601	0.504665	0.649392	55.8423	397.32	0	0	0	0	0	0	
0.734749	0.43705	0.434283	0.0855657	0.0118746	0.243918	0.522643	1	60.9556	395.773	0	0	0	0	0	0	
0.725182	0.705455	0.52388	0.09793	0.193428	0.49462	0.579361	0.884426	58.697	398.024	0	0	0	0	0	0	
0.722693	0.43705	0.363361	0.0759585	0	0.290798	0.565853	1	60.6991	399.204	0	0	0	0	0	0	
0.537456	0.24855	0.212646	0.10379	0.145421	0.247608	0.393824	0.418705	59.6536	408.187	0	0	0	0	0	0	
0.620912	0.343421	0.345533	0.225296	0.134159	0.361754	0.393824	0.485543	45.0124	442.567	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.31865	0.0820718	0.260609	1	0.99611	36.603	428.427	0	0	0	0	0	0	
0.895672	0.71219	0.381068	0.136421	0.0820718	0.310242	1	0.99611	50.6322	401.859	0	0	0	0	0	0	
0.929863	0.714265	0.381068	0.31865	0.0907298	0.260609	1	0.99611	39.2126	436.422	0	0	0	0	0	0	
0.911206	0.73043	0.398598	0.26441	0.0174973	0.499418	0.949364	0.944577	50.7389	422.486	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.302158	0.167314	0.758577	0.752682	0.972305	35.4781	430.587	0	0	0	0	0	0	
0.624335	0.525959	0.450555	0.104228	0	0.34601	0.680616	0.673714	48.988	402.901	0	0	0	0	0	0	
0.981664	0.638317	0.443634	0.0913239	0.0546715	0.480246	0.466245	0.929011	55.9811	385.058	0	0	0	0	0	0	
0.981664	0.638317	0.31461	0.0913239	0.0546715	0.480246	0.466245	0.929011	52.5019	372.886	0	0	0	0	0	0	
0.669119	0.686662	0.392381	0.261218	0.206269	0.583224	0.708678	0.867451	45.9336	428.873	0	0	0	0	0	0	
0.815878	0.567804	0.370365	0.261218	0.0820718	0.27936	0.949364	0.931666	41.8891	423.353	0	0	0	0	0	0	
0.815878	0.571077	0.370365	0.38885	0.153236	0.21366	0.825239	0.931666	33.7403	446.016	0	0	0	0	0	0	
0.300036	0.31863	0.248083	0	0.341304	0.452743	0.659498	0.675129	68.9354	365.904	0	0	0	0	0	0	
0.588208	0.277664	0.297271	0.104228	0.263737	0.36723	0.516293	0.850524	57.1634	413.381	0	0	0	0	0	0	
0.591438	0.291282	0.32088	0.24238	0.170311	0.447776	0.475285	0.492283	43.8737	444.308	0	0	0	0	0	0	
0.624335	0.559943	0.445212	0.0024677	0.137738	0.356091	0.754107	0.723973	81.8602	350.313	0	0	0	0	0	0	
0.252349	0.127946	0.14452	0.00337129	0.341304	0.429513	0.414894	0.770476	60.3445	388.004	0	0	0	0	0	0	
0.927484	0.71322	0.325421	0.360744	0.0854981	0.383799	0.949364	1	42.1696	431.093	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.261218	0.183503	0.791523	0.752682	0.867451	50.7547	423.532	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.0756261	0.183503	0.791523	0.752682	0.867451	62.7906	380.68	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.330825	0.183503	0.791523	0.752682	0.867451	32.9146	436.117	0	0	0	0	0	0	
0.811389	0.701298	0.452309	0.26441	0.204833	0.444698	0.949364	0.909537	42.5285	425.426	0	0	0	0	0	0	
0.918058	0.481886	0.0778511	0.119901	0.0959069	0.34601	0.674994	0.841884	52.9048	366.326	0	0	0	0	0	0	
0.954928	0.481886	0.0778511	0.119901	0.0959069	0.34601	0.674994	0.841884	48.4763	370.788	0	0	0	0	0	0	
0.954928	0.481886	0.0778511	0.119901	0.0959069	0.34601	0.674994	0.841884	57.1437	370.206	0	0	0	0	0	0	
0.918058	0.515794	0.0778511	0.119901	0.0959069	0.269857	0.674994	0.841884	53.3153	365.325	0	0	0	0	0	0	
0.616476	0.380133	0.258737	0.0969701	0.145421	0.247608	0.462006	0.418705	53.9613	389.025	0	0	0	0	0	0	
0.843457	0.716124	0.439201	0.016655	0.247951	0.321685	0.958605	0.914789	61.5975	362.307	0	0	0	0	0	0	
0.918058	0.481886	0.0757437	0.119901	0.0959069	0.512283	0.674994	0.841884	56.9062	370.68	0	0	0	0	0	0	
0.252349	0.0988991	0.14452	0.00337129	0.287062	0.537686	0.59023	0.745874	66.8587	385.682	0	0	0	0	0	0	



#Generation 7 / 20
currentGen	7
evaluateCount	700
totalTime	3563.28
firstFrontCount	16
frontCount	6
avgEvalTime	5.07916
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.911206	0.740988	0.331675	0.26441	0.0820718	0.523295	0.949364	1	39.0735	412.744	0	0	0	0	0	0	
0.674138	0.286404	0.255383	0.00337129	0.265387	0.452743	0.59023	0.675129	63.4807	348.138	0	0	0	0	0	0	
0.345399	0.28517	0.0626906	0	0.0939411	0.452743	0.494077	0.687547	55.5999	349.814	0	0	0	0	0	0	
0.911206	0.563988	0.381068	0.178459	0.122276	0.489628	0.797766	0.973168	45.7294	408.412	0	0	0	0	0	0	
0.911206	0.755079	0.325421	0.26441	0.0820718	0.350491	1	1	44.5287	411.935	0	0	0	0	0	0	
0.911206	0.607254	0.381068	0.26441	0.0820718	0.286062	0.949364	0.980197	36.6505	429.572	0	0	0	0	0	0	
0.762728	0.607961	0.516122	0	0.085766	0.417676	0.545108	0.780682	71.6273	346.198	0	0	0	0	0	0	
0.591438	0.354755	0.251636	0.228812	0.00620012	0.361516	0.393824	0.97751	27.9644	441.91	0	0	0	0	0	0	
0.706576	0.463324	0.329701	0	0.142075	0.388008	0.478492	0.501222	71.9821	337.073	0	0	0	0	0	0	
0.76247	0.61316	0.576227	0.428509	0.0873944	0.383911	0.407636	0.653115	23.2395	460.468	0	0	0	0	0	0	
0.991517	0.516024	0.140767	0.119901	0	0.48474	0.658163	0.725176	49.0738	376.732	0	0	0	0	0	0	
0.624335	0.491821	0.450555	0.104228	0.269455	0.426611	0.665409	0.880398	46.623	407.419	0	0	0	0	0	0	
0.83457	0.71219	0.327893	0.136882	0.127289	0.203761	0.69355	0.977491	47.2381	389.45	0	0	0	0	0	0	
0.751145	0.609669	0.409528	0.3048	0.118241	0.277087	0.393824	0.595221	33.7116	433.878	0	0	0	0	0	0	
0.915721	0.382035	0.140767	0.119901	0.265989	0.419665	0.642956	0.931861	47.4434	383.161	0	0	0	0	0	0	
0.970627	0.672469	0.27176	0.0684094	0.158525	0.283903	0.933475	0.99611	53.2448	373.42	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.31865	0.0820718	0.260609	0.933475	0.99611	37.4264	432.737	0	0	0	0	0	0	
0.869666	0.61316	0.576227	0.347169	0.166713	0.256267	0.407636	0.641604	31.5265	445.536	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.213711	0.0820718	0.254544	0.349337	0.99611	44.5498	412.647	0	0	0	0	0	0	
0.991517	0.481886	0.140767	0.119901	0.265989	0.419665	0.642956	0.931861	51.7704	378.009	0	0	0	0	0	0	
0.929863	0.71219	0.295118	0.0684094	0.127289	0.260609	0.69355	0.977491	56.2984	373.099	0	0	0	0	0	0	
0.843457	0.629314	0.384185	0.016655	0.125837	0.321685	0.71868	0.914789	60.2903	360.174	0	0	0	0	0	0	
0.929863	0.696389	0.389499	0.245827	0.0820718	0.254544	0.349337	0.99611	39.8428	417.936	0	0	0	0	0	0	
0.777325	0.593644	0.384185	0	0.0895703	0.321685	0.666325	0.914789	67.5103	348.896	0	0	0	0	0	0	
0.869666	0.61316	0.379342	0.24904	0.166713	0.200693	0.57449	0.641604	43.5061	416.516	0	0	0	0	0	0	
0.88702	0.708369	0.325421	0.0566294	0.0338343	0.309265	0.949364	1	56.5515	364.066	0	0	0	0	0	0	
0.911206	0.70873	0.374513	0.26441	0.0820718	0.523295	0.985269	1	40.168	416.668	0	0	0	0	0	0	
0.751683	0.679254	0.406974	0.278009	0.242762	0.436662	0.676038	0.867451	34.8004	435.118	0	0	0	0	0	0	
0.591438	0.371113	0.292828	0.244847	0.0946005	0.247608	0.393824	0.502828	29.6727	448.653	0	0	0	0	0	0	
0.892382	0.708369	0.195728	0.131223	0.138881	0.383799	0.949364	1	47.7936	386.46	0	0	0	0	0	0	
0.980157	0.746687	0.412397	0.016655	0.209238	0.438022	0.71868	0.914789	61.7588	351.85	0	0	0	0	0	0	
0.988558	0.491148	0.381068	0.178459	0.122276	0.555709	0.662045	0.973168	45.9919	409.472	0	0	0	0	0	0	
0.632371	0.466267	0.412741	0.310802	0.118241	0.187617	0.393824	0.61287	31.4245	451.413	0	0	0	0	0	0	
0.766635	0.61316	0.576227	0.330908	0.106145	0.306056	0.494678	0.641604	35.3616	443.281	0	0	0	0	0	0	
0.632371	0.466267	0.412741	0.310802	0.118241	0.277087	0.393824	0.61287	30.4273	453.128	0	0	0	0	0	0	
0.775548	0.701305	0.406974	0.328122	0.183503	0.419659	0.676038	0.867451	35.8978	438.251	0	0	0	0	0	0	
0.929863	0.71219	0.295118	0.0684094	0.0820718	0.260609	0.933475	0.99611	57.3811	365.749	0	0	0	0	0	0	
0.917163	0.617006	0.381068	0.254846	0.0820718	0.260609	0.643829	0.793088	46.539	415.227	0	0	0	0	0	0	
0.869666	0.61316	0.379342	0.24904	0.166713	0.200693	0.463292	0.641604	43.59	418.393	0	0	0	0	0	0	
0.762728	0.607961	0.516122	0	0.0788599	0.480246	0.545108	0.943686	64.8935	355.382	0	0	0	0	0	0	
0.804182	0.530194	0.44144	0.0118545	0.182416	0.442367	0.463488	0.995469	62.3229	357.439	0	0	0	0	0	0	
0.929863	0.677895	0.381068	0.316886	0.0587355	0.437636	0.933475	0.99611	37.432	436.817	0	0	0	0	0	0	
0.843457	0.714049	0.439201	0.016655	0.209238	0.321685	0.71868	0.914789	63.3123	356.11	0	0	0	0	0	0	
0.846408	0.629341	0.27176	0.0684094	0.0820718	0.283903	0.933475	0.99611	54.3642	378.242	0	0	0	0	0	0	
0.929863	0.631185	0.295118	0.0846061	0.0820718	0.260609	0.957143	1	52.1237	380.73	0	0	0	0	0	0	
0.920125	0.740988	0.331675	0.282149	0.0820718	0.523295	0.949364	1	40.1354	418.753	0	0	0	0	0	0	
0.804182	0.586737	0.462857	0.0913239	0.100743	0.375729	0.463488	0.995493	49.7096	389.548	0	0	0	0	0	0	
0.911206	0.664362	0.331675	0.275737	0.09486	0.439618	0.898516	1	37.4974	435.019	0	0	0	0	0	0	
0.646162	0.59854	0.477789	0.0906891	0.111539	0.224947	0.511179	0.94229	48.3829	394.475	0	0	0	0	0	0	
0.991517	0.37822	0.140767	0.119901	0.265989	0.419665	0.642956	0.931861	54.2726	378.996	0	0	0	0	0	0	
0.843457	0.714049	0.537138	0.016655	0.209238	0.32416	0.71868	1	61.5264	361.468	0	0	0	0	0	0	
0.929863	0.669062	0.331633	0.0684094	0.0820718	0.260609	0.933475	0.99611	57.2118	374.146	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.114926	0.247608	0.509356	0.842985	32.1391	448.083	0	0	0	0	0	0	
0.537456	0.24855	0.212646	0.0969701	0.156833	0.381757	0.393824	0.524378	48.4119	407.712	0	0	0	0	0	0	
0.775548	0.686662	0.391467	0.144732	0.161082	0.663879	0.752682	0.754601	48.9701	402.794	0	0	0	0	0	0	
0.911206	0.708369	0.325421	0.26441	0.0820718	0.383799	0.949364	1	40.7071	423.425	0	0	0	0	0	0	
0.815878	0.567804	0.370365	0.261218	0.0820718	0.281143	0.910161	0.931666	40.6247	425.889	0	0	0	0	0	0	
0.225546	0.0988991	0.0387377	0	0.171881	0.459465	0.59023	0.745874	52.5292	384.43	0	0	0	0	0	0	
0.929863	0.71219	0.381068	0.31865	0.0820718	0.341538	0.708725	0.99611	38.7232	435.204	0	0	0	0	0	0	
0.59789	0.466267	0.412741	0.310802	0.132422	0.187617	0.393824	0.497816	35.8603	445.76	0	0	0	0	0	0	
0.802573	0.43705	0.434283	0.323191	0	0.38456	0.522643	1	35.6218	447.108	0	0	0	0	0	0	
0.843457	0.716124	0.439201	0.016655	0.209238	0.321685	0.71868	0.914789	63.8814	357.594	0	0	0	0	0	0	
0.762728	0.607961	0.443634	0.0461743	0.0546715	0.480246	0.51307	0.929011	57.4322	373.443	0	0	0	0	0	0	
0.804182	0.530194	0.44144	0.0118545	0.0151613	0.256519	0.376152	0.960261	63.3305	361.336	0	0	0	0	0	0	
0.779575	0.634205	0.306602	0.0907765	0.156916	0.224015	0.4668	0.649392	54.6976	381.973	0	0	0	0	0	0	
0.597341	0.384959	0.212646	0.0969701	0.175305	0.297216	0.434994	0.475243	49.4654	395.038	0	0	0	0	0	0	
0.670375	0.602966	0.364805	0.149996	0.0440743	0.523295	0.93057	1	46.7349	415.739	0	0	0	0	0	0	
0.843457	0.716124	0.427006	0.016655	0.146606	0.321685	0.743078	0.914789	63.4808	357.726	0	0	0	0	0	0	
0.676966	0.648455	0.464326	0.104228	0.144128	0.34601	0.516334	0.649392	52.1277	395.007	0	0	0	0	0	0	
0.846408	0.742496	0.26985	0.0684094	0.0820718	0.283903	0.859058	1	59.8188	371.314	0	0	0	0	0	0	
0.693484	0.64187	0.61143	0	0.0788599	0.480246	0.545108	0.953019	78.9859	355.799	0	0	0	0	0	0	
1	0.595391	0.376523	0.286748	0.0820718	0.526701	0.643829	0.793088	45.4992	418.583	0	0	0	0	0	0	
0.632371	0.39464	0.361477	0.233005	0.118241	0.251666	0.393824	0.61287	37.6987	439.092	0	0	0	0	0	0	
0.804182	0.507489	0.44144	0.0118545	0.170609	0.442367	0.463488	1	62.3797	361.992	0	0	0	0	0	0	
0.775548	0.701305	0.406974	0.328122	0.183503	0.419659	0.81176	0.867451	36.4879	440.056	0	0	0	0	0	0	
0.762728	0.53411	0.410727	0.0461743	0.0546715	0.480246	0.51307	0.93266	56.2033	381.602	0	0	0	0	0	0	
0.954698	0.656935	0.331675	0.26441	0.0820718	0.458969	0.874208	1	40.9437	419.106	0	0	0	0	0	0	
0.675495	0.550264	0.464326	0.104228	0.156916	0.277202	0.465487	0.645055	50.0925	399.468	0	0	0	0	0	0	
0.804182	0.550679	0.462857	0.0913239	0.100743	0.375729	0.463488	1	49.6388	401.26	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.138972	0.247608	0.393824	0.502828	36.8029	442.803	0	0	0	0	0	0	
0.911206	0.701298	0.381068	0.26441	0.0820718	0.286062	0.949364	0.99611	41.8791	421.04	0	0	0	0	0	0	
0.911206	0.701298	0.374513	0.26441	0.0820718	0.523295	0.949364	1	42.3122	419.802	0	0	0	0	0	0	
1	0.543363	0.388828	0.26441	0.12727	0.37191	0.514175	0.803618	43.6005	419.267	0	0	0	0	0	0	
0.591438	0.348408	0.251636	0.244847	0.149978	0.229066	0.393824	0.502828	37.6737	440.861	0	0	0	0	0	0	
0.553237	0.539756	0.434283	0.202058	0.100743	0.375729	0.522643	1	41.5819	433.747	0	0	0	0	0	0	
0.762728	0.607961	0.465051	0.067943	0.0546715	0.480246	0.51307	0.929011	53.7637	384.961	0	0	0	0	0	0	
0.734749	0.43705	0.363361	0.0280638	0	0.38456	0.542373	1	59.879	377.293	0	0	0	0	0	0	
0.893018	0.518055	0.434283	0.323191	0	0.38456	0.522643	1	35.8548	447.942	0	0	0	0	0	0	
0.676966	0.571829	0.468753	0.104228	0.219549	0.400953	0.465487	0.747263	50.4095	395.186	0	0	0	0	0	0	
0.701152	0.571829	0.464326	0.104228	0.156916	0.34601	0.465487	0.66615	52.587	393.843	0	0	0	0	0	0	
1	0.571829	0.464326	0.104228	0.196858	0.427848	0.465487	0.696674	56.1794	382.104	0	0	0	0	0	0	
0.681726	0.43705	0.363361	0.0759585	0	0.290798	0.565853	1	49.7364	400.887	0	0	0	0	0	0	
0.591444	0.558003	0.412741	0.246295	0.153281	0.187617	0.393824	0.614867	40.7493	436.094	0	0	0	0	0	0	
0.792431	0.557896	0.374513	0.270412	0.203417	0.528512	0.788503	0.984202	38.9253	436.74	0	0	0	0	0	0	
0.614809	0.428695	0.251636	0.244847	0.0122827	0.2834	0.351473	0.519096	37.5846	442.274	0	0	0	0	0	0	
0.843457	0.629314	0.384185	0.016655	0.125837	0.321685	0.71868	0.889201	63.4291	361.718	0	0	0	0	0	0	
0.675495	0.550264	0.464326	0.0113854	0.168816	0.305051	0.490634	0.646848	64.0457	365.425	0	0	0	0	0	0	
0.715183	0.61316	0.563772	0.330908	0.000820292	0.252366	0.494678	0.749098	37.5621	444.956	0	0	0	0	0	0	
0.717272	0.571829	0.306602	0.0907765	0.156916	0.264289	0.471977	0.649392	56.4922	383.499	0	0	0	0	0	0	
0.911206	0.701298	0.374513	0.26441	0.203417	0.523295	0.949364	0.984202	46.4421	421.077	0	0	0	0	0	0	



#Generation 8 / 20
currentGen	8
evaluateCount	800
totalTime	4032.05
firstFrontCount	21
frontCount	4
avgEvalTime	4.68608
#end
